950,Justin,Ledet,El Blanco,193.04,205,"80.0""",Orthodox,9,1,0,10
951,Ben,Wall,Manimal,177.8,155,"73.0""",Orthodox,7,2,1,10
952,Jonavin,Webb,The Spyder,177.8,170,"71.0""",Orthodox,8,2,0,10
953,Eddie,Mendez,none,177.8,185,"76.0""",data not available,7,2,1,10
954,Greg,Soto,none,180.34,170,"73.0""",Orthodox,8,2,0,10
955,Marcos,da Matta,Parrumpinha,162.56,145,data not available,data not available,8,2,0,10
956,Carls,John De Tomas,CJ,165.1,125,"71.0""",Southpaw,8,2,0,10
957,Josh,Paiva,none,167.64,125,data not available,data not available,8,2,0,10
958,Lucie,Pudilova,Bullet,172.72,135,"67.0""",Orthodox,8,2,0,10
959,Jose,Quinonez,Teco,172.72,135,"69.0""",data not available,8,2,0,10
960,Ernest,Chavez,The Mad Titan,172.72,145,"70.0""",Orthodox,8,2,0,10
961,Davi,Ramos,Tasmanian Devil,172.72,170,"70.0""",Orthodox,8,2,0,10
962,Aaron,Phillips,The Model,175.26,135,"70.0""",Southpaw,8,2,0,10
963,Tommy,Hayden,Wild Card,175.26,145,"72.0""",Southpaw,8,2,0,10
964,David,Michaud,BullDawg,175.26,155,"72.0""",Orthodox,8,2,0,10
965,Bobby,Stack,none,175.26,155,data not available,Orthodox,8,2,0,10
966,CJ,Keith,none,182.88,155,data not available,Orthodox,8,2,0,10
967,Felipe,Silva,none,182.88,155,"77.0""",Orthodox,8,2,0,10
968,Sean,Lally,The Unpredictable One,182.88,170,"74.0""",Orthodox,8,2,0,10
969,Hisaki,Kato,none,182.88,185,data not available,data not available,8,2,0,10
970,Clifford,Starks,none,182.88,185,"77.0""",Orthodox,8,2,0,10
971,Wagner,Prado,Caldeirao,182.88,205,"74.0""",Southpaw,8,2,0,10
972,Cory,Walmsley,Hardcore,182.88,205,data not available,Orthodox,8,2,0,10
973,Alexandru,Lungu,none,182.88,385,data not available,Orthodox,8,2,0,10
974,Niklas,Backstrom,none,185.42,145,"74.0""",Orthodox,8,2,0,10
975,Teemu,Packalen,Pacu,185.42,155,"72.0""",Orthodox,8,2,0,10
976,John,Salter,none,185.42,185,"74.0""",Southpaw,8,2,0,10
977,Khalil,Rountree Jr.,The War Horse,185.42,205,"76.0""",Southpaw,8,2,0,10
978,Saparbeg,Safarov,none,185.42,205,"78.0""",Orthodox,8,2,0,10
979,Dmitrii,Smoliakov,The Lifeguard,187.96,253,"74.0""",Switch,8,2,0,10
980,Adam,Milstead,The Prototype,190.5,240,"76.0""",Orthodox,8,2,0,10
983,Josh,San Diego,JSD,177.8,135,data not available,data not available,7,3,0,10
984,Ryan,Couture,none,177.8,155,"75.0""",Orthodox,7,3,0,10
985,Ed,Ratcliff,9mm,177.8,155,"71.0""",Orthodox,7,3,0,10
986,Roman,Mitichyan,none,177.8,170,data not available,Orthodox,7,3,0,10
987,Motoki,Miyazawa,none,180.34,168,data not available,Southpaw,7,3,0,10
988,Anton,Zafir,The Professor,180.34,170,"72.0""",Orthodox,7,3,0,10
989,Chalid,Arrab,Die Faust,180.34,205,data not available,Orthodox,7,3,0,10
990,Abongo,Humphrey,none,180.34,205,data not available,Orthodox,7,3,0,10
991,Jaimee,Nievera,Queenie,165.1,125,data not available,Orthodox,7,3,0,10
992,Shawn,Bunch,Bunch the Great,165.1,135,data not available,data not available,7,3,0,10
993,Paul,Ruiz,none,167.64,135,data not available,data not available,7,3,0,10
994,Joe,Warren,none,167.64,135,data not available,Orthodox,7,3,0,10
995,Brian,Melancon,none,172.72,170,"72.0""",Orthodox,7,3,0,10
996,Germaine,de Randamie,The Iron Lady,175.26,135,"71.0""",Orthodox,7,3,0,10
997,Caros,Fodor,The Future,175.26,155,"76.0""",Orthodox,7,3,0,10
998,Justin,Bruckmann,Loaf,175.26,170,data not available,Orthodox,7,3,0,10
999,Nick,Serra,The Mad Monkey,175.26,170,data not available,Orthodox,7,3,0,10
1000,Curt,Warburton,none,182.88,155,"73.0""",Orthodox,7,3,0,10
1001,Nate,Moore,none,182.88,170,data not available,data not available,7,3,0,10
1002,Reese,Andy,Riptide,182.88,205,data not available,Orthodox,7,3,0,10
1003,Jon,Manley,none,185.42,170,"75.0""",Orthodox,7,3,0,10
1004,Matthew,Riddle,Deep Waters,185.42,170,"74.0""",Southpaw,7,3,0,10
1005,Patrick,Speight,none,185.42,170,data not available,Orthodox,7,3,0,10
1006,Dan,Stittgen,The Anvil,185.42,170,data not available,Orthodox,7,3,0,10
1007,Cameron,Olson,Cap'n Crunch,185.42,205,"75.0""",Orthodox,7,3,0,10
1008,Dan,Cramer,none,187.96,170,data not available,Orthodox,7,3,0,10
1009,Jonathan,Wilson,Johnny Bravo,187.96,205,"75.0""",Southpaw,7,3,0,10
1010,Shelton,Graves,The Gravedigger,187.96,255,"76.0""",Southpaw,7,3,0,10
1011,Chris,Birchler,The Big Buck,190.5,205,"79.0""",Switch,7,3,0,10
1012,Guilherme,Viana,none,193.04,205,data not available,data not available,7,3,0,10
1013,Marcio,Cruz,Pe de Pano,193.04,232,data not available,Orthodox,7,3,0,10
1014,Daniel,Gallemore,Big Kansas,195.58,265,data not available,data not available,7,3,0,10
1015,Christian,Morecraft,none,198.12,260,"81.0""",Orthodox,7,3,0,10
1021,Greg,McIntyre,none,177.8,155,data not available,Orthodox,6,4,0,10
1022,Aji,Susilo,none,177.8,155,data not available,data not available,6,4,0,10
1023,George,Stork,none,177.8,185,data not available,data not available,6,4,0,10
1024,Oluwale,Bamgbose,Holy War Angel,180.34,185,"78.0""",Switch,6,4,0,10
1025,Carl,Malenko,none,180.34,200,data not available,Orthodox,6,4,0,10
1026,Lissette,Neri,none,157.48,145,data not available,data not available,6,4,0,10
1027,Jodie,Esquibel,none,160.02,115,"64.0""",Orthodox,6,4,0,10
1028,Louis,Gaudinot,Goodnight,160.02,125,"63.0""",Orthodox,6,4,0,10
1029,Lacey,Schuckman,none,160.02,125,data not available,data not available,6,4,0,10
1030,Jason,McLean,none,165.1,145,data not available,data not available,6,4,0,10
1031,Melinda,Fabian,none,167.64,125,"66.0""",data not available,4,4,2,10
1032,Jocelyn,Jones-Lybarger,none,170.18,115,"64.0""",Orthodox,6,4,0,10
1033,Elaina,Maxwell,Beef,172.72,145,data not available,Orthodox,6,4,0,10
1034,Russell,Patrick,none,175.26,145,data not available,data not available,6,4,0,10
1035,John,Lewis,none,182.88,155,data not available,Southpaw,3,4,3,10
1036,Colton,Smith,none,182.88,155,"71.0""",Orthodox,6,4,0,10
1037,Thomas,Diagne,none,185.42,154,data not available,data not available,5,4,1,10
1038,Mike,Rhodes,Biggie,185.42,170,"74.0""",Orthodox,6,4,0,10
1039,Kevin,Haley,The North Woods Nightmare,187.96,205,data not available,data not available,6,4,0,10
1040,Jason,Freeman,none,187.96,225,data not available,data not available,6,4,0,10
1041,Daniel,Gracie,none,187.96,225,data not available,Orthodox,5,4,1,10
1042,Guto,Inocente,none,190.5,205,"77.0""",Orthodox,6,4,0,10
1043,Marcus,Silveira,Conan,190.5,242,data not available,Orthodox,6,4,0,10
1044,Jon,Murphy,Man of Faith,190.5,260,data not available,Orthodox,6,4,0,10
1045,Justin,McElfresh,none,198.12,205,data not available,Orthodox,6,4,0,10
1049,Rodrigo,Ruas,none,177.8,185,data not available,Orthodox,4,5,1,10
1050,Federico,Lopez,Kiko,162.56,139,data not available,Orthodox,5,5,0,10
1051,Xavier,Siller,Young Guns,165.1,125,data not available,data not available,5,5,0,10
1052,Mal,Foki,Twin Tiger,170.18,220,data not available,Orthodox,5,5,0,10
1053,Dave,Courchaine,none,172.72,170,data not available,data not available,5,5,0,10
1054,Kenneth,Alexander,The Machine,175.26,155,data not available,Orthodox,5,5,0,10
1055,Antonio,Schembri,Nino,175.26,205,data not available,Orthodox,5,5,0,10
1056,Stephen,Banaszak,none,182.88,145,data not available,data not available,5,5,0,10
1057,Kazunari,Murakami,none,185.42,220,data not available,Orthodox,5,5,0,10
1058,Brian,Johnston,none,190.5,230,data not available,Orthodox,5,5,0,10
1060,Danny,Abbadi,The Assassin,180.34,155,data not available,Orthodox,4,6,0,10
1061,Kailin,Curran,none,162.56,115,"65.0""",Orthodox,4,6,0,10
1062,Chris,Yee,none,175.26,185,data not available,data not available,4,6,0,10
1063,Kenneth,Seegrist,none,182.88,185,data not available,Orthodox,4,6,0,10
1064,Rick,Roufus,none,182.88,207,data not available,Southpaw,4,6,0,10
1065,Nobuhiko,Takada,none,182.88,220,data not available,Southpaw,2,6,2,10
1066,Joe,Pardo,none,185.42,210,data not available,Southpaw,4,6,0,10
1067,Wesley,Little,none,193.04,205,data not available,data not available,4,6,0,10
1068,Scott,Bessac,none,193.04,245,data not available,data not available,4,6,0,10
1069,Taylor,Roberts,none,180.34,170,data not available,data not available,3,7,0,10
1070,Cody,Sons,none,175.26,205,data not available,data not available,3,7,0,10
1071,Min Soo,Kim,none,185.42,255,data not available,Southpaw,3,7,0,10
1072,Masaaki,Satake,none,185.42,220,data not available,Orthodox,1,8,1,10
1074,Rickson,Gracie,none,177.8,185,data not available,Switch,11,0,0,11
1075,Trevin,Giles,none,182.88,185,"74.0""",Orthodox,11,0,0,11
1076,Dmitry,Sosnovskiy,Wicked Machine,190.5,240,"77.0""",Orthodox,11,0,0,11
1077,Darrion,Caldwell,The Wolf,177.8,135,data not available,data not available,10,1,0,11
1078,Bryce,Mitchell,Thug Nasty,177.8,145,data not available,Southpaw,10,1,0,11
1079,Shane,Burgos,Hurricane,180.34,145,"75.0""",Orthodox,10,1,0,11
1080,Damon,Jackson,The Leech,180.34,145,"71.0""",Switch,9,1,1,11
1081,Ian,Heinisch,The Hurricane,180.34,185,data not available,Orthodox,10,1,0,11
1082,Polyana,Viana,Dama de Ferro,165.1,115,"67.0""",Orthodox,10,1,0,11
1083,Mark,De La Rosa,Bumblebee,167.64,135,"65.0""",Orthodox,10,1,0,11
1084,Gavin,Tucker,Guv'Nor,167.64,145,"66.0""",Southpaw,10,1,0,11
1085,Ji Yeon,Kim,Firefist,170.18,125,"72.0""",Orthodox,8,1,2,11
1086,Alex,Gilpin,none,170.18,145,data not available,data not available,10,1,0,11
1087,Stephen,Bass,Bigfish,175.26,145,data not available,data not available,10,1,0,11
1088,Alexander,Hernandez,The Great,175.26,155,"72.0""",Orthodox,10,1,0,11
1089,Drakkar,Klose,none,175.26,155,"70.0""",Orthodox,9,1,1,11
1090,Austin,Tweedy,Flash,175.26,155,"68.0""",Orthodox,10,1,0,11
1091,Eryk,Anders,Ya Boi,185.42,185,"75.0""",Southpaw,10,1,0,11
1092,Markus,Perez,Maluko,185.42,185,"73.0""",Orthodox,10,1,0,11
1093,Oscar,Cota,Elevation,187.96,230,data not available,Orthodox,10,1,0,11
1094,Augusto,Sakai,none,190.5,255,data not available,data not available,9,1,1,11
1095,Aleksandar,Rakic,none,193.04,205,"78.0""",Orthodox,10,1,0,11
1096,Curtis,Blaydes,Razor,193.04,265,"80.0""",Orthodox,10,1,0,11
1097,Adam,Wieczorek,Siwy,195.58,250,"81.0""",Orthodox,10,1,0,11
1099,Nasrat,Haqparast,none,177.8,155,"72.0""",Southpaw,9,2,0,11
1100,Carlos Eduardo,Rocha,Ta Danado,177.8,170,"70.0""",Orthodox,9,2,0,11
1101,Vincent,Eazelle,The Real Deal,180.34,155,data not available,data not available,9,2,0,11
1102,Claudio,Puelles,El Nino,180.34,155,"72.0""",Southpaw,9,2,0,11
1103,Geoff,Neal,Handz of Steel,180.34,170,"75.0""",Southpaw,9,2,0,11
1104,Andreas,Stahl,Real Steel,180.34,170,"73.0""",Orthodox,9,2,0,11
1105,Justin,Jones,Lazybones,180.34,185,"78.0""",Orthodox,9,2,0,11
1106,Kwan,Ho Kwak,none,165.1,135,"70.0""",Switch,9,2,0,11
1107,Andrea,Lee,KGB,167.64,125,"69.0""",Orthodox,9,2,0,11
1108,Tyler,Diamond,none,170.18,145,"69.0""",Orthodox,9,2,0,11
1109,Joey,Gambino,The Raging Warrior,170.18,145,data not available,Orthodox,9,2,0,11
1110,Dan,Ige,Dynamite,170.18,145,"71.0""",Orthodox,9,2,0,11
1111,Dashon,Johnson,Flyboy,170.18,145,"70.0""",Orthodox,9,2,0,11
1112,Mike,Wilkinson,The Warrior,170.18,145,"68.0""",data not available,9,2,0,11
1113,Wu,Yanan,Mulan,172.72,135,"66.0""",Orthodox,9,2,0,11
1114,Sheymon,Moraes,none,172.72,145,"72.0""",Orthodox,9,2,0,11
1115,Noad,Lahat,Neo,175.26,145,"69.0""",Orthodox,9,2,0,11
1116,Devin,Clark,Brown Bear,182.88,205,"75.0""",Orthodox,9,2,0,11
1117,Josh,Copeland,Cuddly Bear,185.42,265,"75.0""",Orthodox,9,2,0,11
1118,Lee,Murray,Lightning,190.5,185,data not available,Orthodox,8,2,1,11
1119,Alberto,Uda,none,190.5,185,"77.0""",Orthodox,9,2,0,11
1120,Erick,Sanchez,none,177.8,145,data not available,data not available,8,3,0,11
1121,Michel,Quinones,El Capo,177.8,155,"73.0""",Orthodox,8,3,0,11
1122,John,Cholish,none,180.34,155,"72.0""",Orthodox,8,3,0,11
1123,David,Douglas,Tarzan,180.34,155,data not available,data not available,8,3,0,11
1124,William,Patolino,Patolino,180.34,170,"75.0""",Orthodox,8,3,0,11
1125,Murad,Chunkaiev,none,180.34,185,data not available,Orthodox,8,3,0,11
1126,Nick,Garcia,Nitro,162.56,125,data not available,data not available,8,3,0,11
1127,Kin,Moy,Kong,165.1,135,data not available,data not available,8,3,0,11
1128,Brian,Davidson,none,167.64,145,data not available,data not available,8,3,0,11
1129,Maryna,Moroz,Iron Lady,170.18,115,"67.0""",Orthodox,8,3,0,11
1130,Cindy,Dandois,Battle Cat,170.18,135,"68.0""",Orthodox,8,3,0,11
1131,Lina,Lansberg,Elbow Queen,170.18,135,"65.0""",Orthodox,8,3,0,11
1132,Kyle,Bochniak,Crash,170.18,145,"70.0""",Orthodox,8,3,0,11
1133,Alfred,Khashakyan,The Fearless,172.72,135,"70.0""",Orthodox,8,3,0,11
1134,Mike,Lullo,none,172.72,145,data not available,Orthodox,8,3,0,11
1135,Joe,Brammer,The South Side Strangler,172.72,155,data not available,Orthodox,7,3,1,11
1136,Klayton,Mai,none,175.26,125,data not available,data not available,8,3,0,11
1137,Chance,Farrar,none,175.26,145,data not available,Southpaw,8,3,0,11
1138,Stephen,Ledbetter,none,175.26,145,data not available,Orthodox,8,3,0,11
1139,Sean,Soriano,none,175.26,145,"70.0""",Orthodox,8,3,0,11
1140,Megan,Anderson,none,182.88,145,"73.0""",Orthodox,8,3,0,11
1141,Danny,Downes,none,182.88,155,"72.0""",Orthodox,8,3,0,11
1142,Don,Madge,The Magic Man,182.88,155,data not available,data not available,7,3,1,11
1143,Garett,Whiteley,Goodnight,182.88,155,"72.0""",Orthodox,8,3,0,11
1144,Jeremie,Holloway,Hit Em,182.88,170,data not available,data not available,8,3,0,11
1145,Chad,Leonhardt,The Boss,182.88,170,data not available,data not available,8,3,0,11
1146,Bubba,Bush,The Fightin' Texas Aggie,182.88,185,"73.0""",Orthodox,8,3,0,11
1147,Darren,Stewart,The Dentist,182.88,185,"74.0""",Orthodox,8,3,0,11
1148,Francisco,France,Kiko,182.88,205,data not available,data not available,7,3,1,11
1149,Michael,McBride,none,185.42,155,"75.0""",Orthodox,8,3,0,11
1150,Cale,Yarbrough,none,185.42,185,data not available,Orthodox,8,3,0,11
1151,David,Marshall,none,187.96,170,data not available,data not available,8,3,0,11
1152,Andy,Enz,Lionheart,190.5,185,"78.0""",Orthodox,8,3,0,11
1153,James,Bochnovic,none,193.04,205,"81.0""",Orthodox,8,3,0,11
1154,Luke,Barnatt,The Bigslow,198.12,185,"77.0""",Orthodox,8,3,0,11
1158,Seth,Dikun,none,177.8,135,"69.0""",Orthodox,7,4,0,11
1159,Zak,Bucia,none,177.8,170,data not available,data not available,7,4,0,11
1160,Cesar,Arzamendia,Goku,180.34,155,"71.0""",data not available,7,4,0,11
1161,Trey,Houston,none,180.34,185,data not available,data not available,7,4,0,11
1162,Kiril,Sidelnikov,none,180.34,230,data not available,data not available,7,4,0,11
1163,Paige,VanZant,12 Gauge,162.56,115,"65.0""",Orthodox,7,4,0,11
1164,Ning,Guangyou,Smasher,162.56,145,"64.0""",Southpaw,6,4,1,11
1165,Rafael,Rebello,Rafinha,165.1,135,"67.0""",Orthodox,7,4,0,11
1166,Issei,Tamura,none,165.1,135,"63.0""",Orthodox,7,4,0,11
1167,Merab,Dvalishvili,none,167.64,135,"68.0""",Orthodox,7,4,0,11
1168,John,Cofer,The Potter,175.26,155,"73.0""",Southpaw,7,4,0,11
1169,Andre,Amado,Dida,182.88,154,data not available,Orthodox,6,4,1,11
1170,James,Wilks,Lightning,185.42,170,"75.0""",Orthodox,7,4,0,11
1171,Richardson,Moreira,Rick Monstro,187.96,185,"72.0""",Orthodox,7,4,0,11
1172,Steve,Steinbeiss,The Hooligan,190.5,185,"75.0""",Orthodox,7,4,0,11
1173,Roberto,Traven,Spider,190.5,227,data not available,Orthodox,6,4,1,11
1174,Chase,Gormley,none,190.5,265,data not available,Orthodox,7,4,0,11
1175,Alex,Nicholson,The Spartan,193.04,185,"81.0""",Orthodox,7,4,0,11
1176,Matt,Van Buren,Gutter,195.58,205,"76.0""",data not available,7,4,0,11
1178,Gabrielle,Holloway,Gabanator,160.02,145,data not available,data not available,6,5,0,11
1179,Maia,Stevenson,none,162.56,115,"62.0""",Orthodox,6,5,0,11
1180,Won Jin,Eoh,none,170.18,160,data not available,Orthodox,5,5,1,11
1181,Makoto,Takimoto,none,170.18,205,data not available,Southpaw,6,5,0,11
1182,Pablo,Alfonso,The Hurricane,172.72,145,data not available,data not available,6,5,0,11
1183,Royler,Gracie,none,172.72,150,data not available,Southpaw,5,5,1,11
1184,Kaitlin,Young,none,175.26,135,data not available,Orthodox,5,5,1,11
1185,Josh,Smith,none,182.88,155,data not available,Orthodox,6,5,0,11
1186,Chad,Vance,none,182.88,185,data not available,Orthodox,6,5,0,11
1187,Shane,Primm,none,190.5,205,data not available,Orthodox,6,5,0,11
1189,Darrel,Gholar,none,172.72,194,data not available,Orthodox,5,6,0,11
1190,Pat,Benson,none,175.26,155,data not available,data not available,3,6,2,11
1191,Mark,Hall,none,182.88,190,data not available,Orthodox,5,6,0,11
1192,Bob,Gilstrap,none,190.5,200,data not available,Orthodox,5,6,0,11
1193,Kit,Cope,Havoc,182.88,170,data not available,Orthodox,4,7,0,11
1194,David,Dodd,none,187.96,200,data not available,Orthodox,4,7,0,11
1195,Denis,Sobolev,none,190.5,216,data not available,Orthodox,4,7,0,11
1196,Cody,Canterbury,none,172.72,155,data not available,data not available,1,10,0,11
1198,Gregor,Gillespie,The Gift,175.26,155,"71.0""",Orthodox,12,0,0,12
1199,Paulo,Costa,The Eraser,185.42,185,"72.0""",data not available,12,0,0,12
1200,Michael,Page,Venom,187.96,170,data not available,data not available,12,0,0,12
1201,Grant,Dawson,KGD,177.8,145,data not available,Switch,11,1,0,12
1202,Jeremy,Kennedy,JBC,180.34,145,"71.0""",Orthodox,11,1,0,12
1203,Carlo,Pedersoli,Semento,180.34,170,"75.0""",Southpaw,11,1,0,12
1204,Livinha,Souza,Livinha,162.56,115,data not available,data not available,11,1,0,12
1205,Zoila,Frausto,Warrior Princess,162.56,135,data not available,Orthodox,11,1,0,12
1206,Mark,Cherico,The Pride of Bloomfield,170.18,145,"69.0""",Orthodox,11,1,0,12
1207,Cody,Garbrandt,No Love,172.72,135,"65.0""",Orthodox,11,1,0,12
1208,Katlyn,Chookagian,Blonde Fighter,175.26,125,"68.0""",Orthodox,11,1,0,12
1209,Naoki,Inoue,none,175.26,125,"71.0""",Orthodox,11,1,0,12
1210,Ricardo,Ramos,none,175.26,135,"72.0""",Orthodox,11,1,0,12
1211,Maurice,Mitchell,The AK Kid,175.26,145,data not available,Orthodox,11,1,0,12
1212,Tom,Breese,none,190.5,185,"73.0""",Southpaw,11,1,0,12
1213,Lewis,Gonzalez,Lethal,177.8,170,"73.0""",Orthodox,10,2,0,12
1214,Salim,Touahri,Grizzly,177.8,170,"72.0""",Orthodox,10,2,0,12
1215,Alexa,Grasso,none,165.1,115,"66.0""",Orthodox,10,2,0,12
1216,Larissa,Pacheco,none,170.18,135,"69.0""",Orthodox,10,2,0,12
1217,Jadson,Costa,none,170.18,155,data not available,Orthodox,10,2,0,12
1218,Will,Ribeiro,none,172.72,135,data not available,Orthodox,10,2,0,12
1219,Joaquim,Silva,Netto BJJ,172.72,155,"69.0""",data not available,10,2,0,12
1220,Pat,Audinwood,Awesomely Awesome,182.88,155,data not available,Orthodox,9,2,1,12
1221,Marcelo,Guimaraes,Magrao,182.88,185,"73.0""",Orthodox,9,2,1,12
1222,Gabriel,Checco,Zangief,185.42,185,data not available,Switch,10,2,0,12
1223,Philipe,Lins,Monstro,187.96,205,data not available,data not available,10,2,0,12
1224,Jason,Butcher,none,190.5,185,data not available,data not available,10,2,0,12
1225,Paul,Craig,Bearjew,190.5,205,"76.0""",Orthodox,10,2,0,12
1226,Raphael,Butler,The Silencer,190.5,261,data not available,data not available,9,2,1,12
1227,Danielle,Taylor,Dynamite,152.4,115,"60.0""",Orthodox,9,3,0,12
1228,Matt,Hobar,The Crowbar,177.8,135,"70.0""",Southpaw,9,3,0,12
1229,Will,Kerr,none,177.8,155,"69.0""",Orthodox,9,3,0,12
1230,Junior,Barata,none,177.8,170,data not available,Orthodox,8,3,1,12
1231,Justin,Patterson,The Tactician,177.8,170,data not available,data not available,9,3,0,12
1232,Jake,Lindsey,The Librarian,180.34,155,"71.0""",Switch,9,3,0,12
1233,Nah-Shon,Burrell,The Rock n Rolla,180.34,170,"73.0""",Orthodox,9,3,0,12
1234,Brock,Jardine,The Machine,180.34,170,"73.0""",Orthodox,9,3,0,12
1235,Jonatas,Novaes,none,180.34,170,data not available,data not available,9,3,0,12
1236,Papy,Abedi,Makambo,180.34,185,"74.0""",Southpaw,9,3,0,12
1237,Konstantin,Erokhin,The Russian Bear,180.34,230,"73.0""",Orthodox,9,3,0,12
1238,DeAnna,Bennett,Vitamin D,162.56,125,"68.0""",data not available,8,3,1,12
1239,Rose,Namajunas,Thug,165.1,115,"65.0""",Orthodox,9,3,0,12
1240,Geane,Herrera,The Revolutionary,165.1,125,"66.0""",Orthodox,9,3,0,12
1241,Ian,Entwistle,Enty,165.1,135,"64.0""",Orthodox,9,3,0,12
1242,Julianna,Pena,The Venezuelan Vixen,167.64,135,"69.0""",data not available,9,3,0,12
1243,Marcus,Hicks,The Wrecking Ball,167.64,155,"64.0""",Southpaw,9,3,0,12
1244,Chris,Kelades,The Greek Assassin,170.18,125,"68.0""",Orthodox,9,3,0,12
1245,Rodrigo,de Lima,Monstro,170.18,155,"75.0""",Orthodox,8,3,1,12
1246,Henry,Martinez,Sicario,170.18,155,"68.0""",Southpaw,9,3,0,12
1247,Wallid,Ismail,none,170.18,205,data not available,Orthodox,9,3,0,12
1248,Mads,Burnell,none,172.72,145,"69.0""",Orthodox,9,3,0,12
1249,Chris,Saunders,The So Cal Kid,172.72,155,data not available,data not available,9,3,0,12
1250,Adam,Schindler,none,172.72,155,data not available,data not available,9,3,0,12
1251,Kamal,Shalorus,Prince of Persia,172.72,155,"68.0""",Orthodox,7,3,2,12
1252,Ryuichi,Murata,none,172.72,183,data not available,Orthodox,8,3,1,12
1253,Chris,Heatherly,Stump,175.26,155,"68.0""",Orthodox,9,3,0,12
1254,Cung,Le,none,175.26,185,"69.0""",Southpaw,9,3,0,12
1255,Magno,Almeida,none,182.88,155,data not available,data not available,9,3,0,12
1256,Mark,Holst,Boots,182.88,155,data not available,Orthodox,9,3,0,12
1257,Devin,Powell,none,182.88,155,"73.0""",Orthodox,9,3,0,12
1258,Brandon,Halsey,Bull,182.88,185,data not available,data not available,9,3,0,12
1259,Yoshihiro,Nakao,Kiss,182.88,220,data not available,Southpaw,9,3,0,12
1260,Denis,Stojnic,none,182.88,245,data not available,Orthodox,9,3,0,12
1261,Clay,Harvison,Bushwacker,185.42,170,"74.0""",data not available,9,3,0,12
1262,Caio,Magalhaes,Hellboy,185.42,185,"73.0""",Orthodox,9,3,0,12
1263,Marcel,Fortuna,Maozinha,185.42,205,"74.0""",Orthodox,9,3,0,12
1264,Scott,Junk,none,185.42,265,data not available,Orthodox,8,3,1,12
1265,Colin,Fletcher,The Freakshow,187.96,155,"78.0""",Orthodox,9,3,0,12
1266,Nissen,Osterneck,none,187.96,185,data not available,Orthodox,9,3,0,12
1267,Antonio Braga,Neto,none,190.5,185,"77.0""",Orthodox,9,3,0,12
1268,Goran,Reljic,none,190.5,205,"81.0""",Southpaw,9,3,0,12
1269,Allen,Crowder,Pretty Boy,190.5,245,"76.0""",Orthodox,9,3,0,12
1270,Todd,Duffee,none,190.5,260,"79.0""",Orthodox,9,3,0,12
1271,Mike,Rodriguez,Slo Mike,193.04,205,"82.0""",Southpaw,9,3,0,12
1272,Philip,De Fries,none,195.58,250,"82.0""",Orthodox,9,3,0,12
1273,Christian,Colombo,Godzilla,195.58,265,"80.0""",Orthodox,8,3,1,12
1277,Ricardo,Funch,Golden Boy,177.8,170,"76.0""",Southpaw,8,4,0,12
1278,Rashad,Coulter,Daywalker,180.34,245,"76.0""",Orthodox,8,4,0,12
1279,Angela,Hill,Overkill,160.02,115,"64.0""",Orthodox,8,4,0,12
1280,Guido,Cannetti,Ninja,167.64,135,"68.0""",Southpaw,8,4,0,12
1281,Hugo,Viana,Wolverine,167.64,135,"67.0""",Orthodox,8,4,0,12
1282,Jianping,Yang,Tiger,170.18,145,"65.0""",Orthodox,7,4,1,12
1283,Renee,Forte,none,170.18,155,"71.0""",Orthodox,8,4,0,12
1284,Richie,Hightower,The Dirty Samurai,172.72,170,data not available,Orthodox,8,4,0,12
1285,Sidney,Outlaw,Da Gun,172.72,170,"74.0""",Orthodox,8,4,0,12
1286,Irene,Aldana,none,175.26,135,"68.0""",Orthodox,8,4,0,12
1287,Albert,Morales,The Warrior,175.26,135,"72.0""",Orthodox,7,4,1,12
1288,Mackens,Semerzier,Da Menace,175.26,145,"72.0""",Orthodox,8,4,0,12
1289,Jared,Rollins,J-Roc,175.26,170,data not available,Orthodox,8,4,0,12
1290,Bobby,Nash,Nashty,182.88,170,"74.0""",Orthodox,8,4,0,12
1291,Matt,Secor,none,182.88,170,data not available,data not available,8,4,0,12
1292,Eddie,Gordon,Truck,182.88,185,"76.0""",Orthodox,8,4,0,12
1293,Damir,Mirenic,Wolf,182.88,185,data not available,Orthodox,8,4,0,12
1294,Kyle,Bolt,none,187.96,185,data not available,data not available,8,4,0,12
1295,Seth,Kleinbeck,Mass Destruction,187.96,185,data not available,data not available,8,4,0,12
1296,Zach,Underwood,none,187.96,185,data not available,data not available,8,4,0,12
1297,Iouri,Kotchkine,none,187.96,235,data not available,Orthodox,7,4,1,12
1298,Ruan,Potts,Fangzz,187.96,247,"75.0""",Orthodox,8,4,0,12
1299,Dorian,Price,none,190.5,170,data not available,Southpaw,8,4,0,12
1300,Sidney,Silva,none,190.5,170,data not available,Southpaw,8,4,0,12
1301,Matt,Dwyer,none,193.04,170,"76.0""",Orthodox,8,4,0,12
1302,Steve,Montgomery,The Creepy Weasel,193.04,185,"75.0""",Southpaw,8,4,0,12
1307,Aaron,Wilkinson,The Daywalker,177.8,155,data not available,data not available,7,5,0,12
1308,Amir,Sadollah,none,177.8,170,"74.0""",Orthodox,7,5,0,12
1309,Marcus,Brimage,The Bama Beast,162.56,135,"71.0""",Southpaw,7,5,0,12
1310,Josh,Ferguson,Taz,165.1,125,"66.0""",Orthodox,7,5,0,12
1311,Jenel,Lausa,The Demolition Man,165.1,125,"68.0""",Orthodox,7,5,0,12
